head,relation,tail
CID2160,interaction,3362
CID2160,interaction,3736
CID2160,interaction,3751
CID2160,interaction,3752
CID2160,interaction,3785
CID2160,interaction,4914
CID2160,interaction,4985
CID2160,interaction,4986
CID2160,interaction,59340
CID2160,interaction,6326
CID2160,interaction,6331
CID2160,interaction,6530
CID2160,interaction,6531
CID2160,interaction,6532
CID2161,interaction,2246
CID2161,interaction,3562
CID2161,interaction,4864
CID2161,interaction,6283
CID2161,interaction,6284
CID2161,interaction,9367
CID2162,interaction,146
CID2162,interaction,147
CID2162,interaction,148
CID2162,interaction,150
CID2162,interaction,152
CID2162,interaction,316
CID2162,interaction,3362
CID2162,interaction,3776
CID2162,interaction,55799
CID2162,interaction,6531
CID2162,interaction,6609
CID2162,interaction,759
CID2162,interaction,774
CID2162,interaction,775
CID2162,interaction,776
CID2162,interaction,779
CID2162,interaction,781
CID2162,interaction,782
CID2162,interaction,783
CID2162,interaction,786
CID2162,interaction,8912
CID216235,interaction,1909
CID216235,interaction,1910
CID216237,interaction,552
CID216237,interaction,554
CID216239,interaction,10114
CID216239,interaction,1017
CID216239,interaction,1018
CID216239,interaction,1020
CID216239,interaction,1022
CID216239,interaction,1024
CID216239,interaction,10461
CID216239,interaction,10733
CID216239,interaction,11113
CID216239,interaction,11183
CID216239,interaction,11184
CID216239,interaction,1195
CID216239,interaction,140469
CID216239,interaction,1432
CID216239,interaction,1436
CID216239,interaction,1445
CID216239,interaction,1452
CID216239,interaction,147746
CID216239,interaction,1969
CID216239,interaction,2041
CID216239,interaction,2042
CID216239,interaction,2043
CID216239,interaction,2044
CID216239,interaction,2045
CID216239,interaction,2046
CID216239,interaction,2047
CID216239,interaction,2048
CID216239,interaction,204851
CID216239,interaction,2050
CID216239,interaction,2051
CID216239,interaction,2053
CID216239,interaction,225689
CID216239,interaction,2260
CID216239,interaction,2261
CID216239,interaction,2263
CID216239,interaction,2268
CID216239,interaction,23043
CID216239,interaction,23097
CID216239,interaction,2321
CID216239,interaction,2322
CID216239,interaction,2324
CID216239,interaction,2444
CID216239,interaction,25
CID216239,interaction,2534
CID216239,interaction,27
CID216239,interaction,27148
CID216239,interaction,27330
CID216239,interaction,285220
CID216239,interaction,2872
CID216239,interaction,28996
CID216239,interaction,2932
CID216239,interaction,3055
CID216239,interaction,31221
CID216239,interaction,"31221

5159"
CID216239,interaction,3350
CID216239,interaction,3356
CID216239,interaction,3357
CID216239,interaction,3358
CID216239,interaction,3361
CID216239,interaction,3362
CID216239,interaction,3363
CID216239,interaction,3643
CID216239,interaction,3654
CID216239,interaction,367
CID216239,interaction,3718
CID216239,interaction,3791
CID216239,interaction,3815
CID216239,interaction,3932
CID216239,interaction,3984
CID216239,interaction,3985
CID216239,interaction,4067
CID216239,interaction,4160
CID216239,interaction,4593
CID216239,interaction,4914
CID216239,interaction,4915
CID216239,interaction,4916
CID216239,interaction,4921
CID216239,interaction,50488
CID216239,interaction,51053
CID216239,interaction,51086
CID216239,interaction,51265
CID216239,interaction,5128
CID216239,interaction,51347
CID216239,interaction,5156
CID216239,interaction,5159
CID216239,interaction,51701
CID216239,interaction,51776
CID216239,interaction,5218
CID216239,interaction,558
CID216239,interaction,5594
CID216239,interaction,5595
CID216239,interaction,5600
CID216239,interaction,5601
CID216239,interaction,5603
CID216239,interaction,5607
CID216239,interaction,57551
CID216239,interaction,5894
CID216239,interaction,5979
CID216239,interaction,6198
CID216239,interaction,6300
CID216239,interaction,640
CID216239,interaction,65061
CID216239,interaction,65975
CID216239,interaction,6714
CID216239,interaction,6725
CID216239,interaction,673
CID216239,interaction,6732
CID216239,interaction,6790
CID216239,interaction,6793
CID216239,interaction,6795
CID216239,interaction,6885
CID216239,interaction,7010
CID216239,interaction,7048
CID216239,interaction,7075
CID216239,interaction,7272
CID216239,interaction,780
CID216239,interaction,7849
CID216239,interaction,80122
CID216239,interaction,816
CID216239,interaction,8444
CID216239,interaction,85366
CID216239,interaction,8569
CID216239,interaction,8711
CID216239,interaction,8767
CID216239,interaction,8999
CID216239,interaction,91807
CID216239,interaction,9212
CID216239,interaction,9344
CID216239,interaction,9448
CID216239,interaction,9748
CID216326,interaction,1003
CID216326,interaction,51185
CID216326,interaction,5743
CID216326,interaction,7124
CID216326,interaction,8600
CID2165,interaction,10855
CID2165,interaction,3091
CID2165,interaction,3176
CID2165,interaction,3757
CID2170,interaction,1128
CID2170,interaction,1129
CID2170,interaction,1131
CID2170,interaction,1132
CID2170,interaction,1133
CID2170,interaction,146
CID2170,interaction,147
CID2170,interaction,148
CID2170,interaction,150
CID2170,interaction,151
CID2170,interaction,152
CID2170,interaction,1565
CID2170,interaction,1812
CID2170,interaction,1813
CID2170,interaction,1814
CID2170,interaction,1815
CID2170,interaction,2554
CID2170,interaction,2555
CID2170,interaction,2556
CID2170,interaction,2557
CID2170,interaction,2558
CID2170,interaction,2559
CID2170,interaction,2560
CID2170,interaction,2561
CID2170,interaction,2562
CID2170,interaction,2563
CID2170,interaction,2564
CID2170,interaction,2565
CID2170,interaction,2566
CID2170,interaction,2567
CID2170,interaction,2568
CID2170,interaction,3269
CID2170,interaction,3350
CID2170,interaction,3351
CID2170,interaction,3356
CID2170,interaction,3357
CID2170,interaction,3358
CID2170,interaction,3359
CID2170,interaction,3362
CID2170,interaction,3363
CID2170,interaction,3757
CID2170,interaction,5243
CID2170,interaction,55879
CID2170,interaction,59340
CID2170,interaction,6530
CID2170,interaction,6531
CID2170,interaction,6532
CID2170,interaction,6817
CID2170,interaction,6822
CID2170,interaction,7066
CID2170,interaction,9152
CID21704,interaction,122042
CID21704,interaction,132
CID21704,interaction,134
CID21704,interaction,135
CID21704,interaction,140
CID21704,interaction,1633
CID21704,interaction,1716
CID21704,interaction,1803
CID21704,interaction,4790
CID21704,interaction,51053
CID21704,interaction,5422
CID21704,interaction,553
CID21704,interaction,5631
CID21704,interaction,59350
CID21704,interaction,60482
CID21704,interaction,6240
CID21704,interaction,6241
CID21704,interaction,64078
CID21704,interaction,9153
CID21704,interaction,9154
CID21718,interaction,3350
CID21718,interaction,390245
CID21718,interaction,440503
CID21718,interaction,5346
CID2179,interaction,116447
CID2179,interaction,1565
CID2179,interaction,1812
CID2179,interaction,213
CID2179,interaction,2475
CID2179,interaction,316
CID2179,interaction,367
CID2179,interaction,3757
CID2179,interaction,5004
CID2179,interaction,51053
CID2179,interaction,5893
CID2179,interaction,6311
CID2179,interaction,6580
CID2179,interaction,7150
CID2179,interaction,7153
CID2179,interaction,7155
CID21800,interaction,10919
CID21800,interaction,2908
CID21800,interaction,301
CID21800,interaction,3091
CID21800,interaction,367
CID21800,interaction,4306
CID21800,interaction,4780
CID21800,interaction,4790
CID21800,interaction,5241
CID21800,interaction,5319
CID21800,interaction,5322
CID21800,interaction,5743
CID2187,interaction,1588
CID219025,interaction,10021
CID219025,interaction,146
CID219025,interaction,147
CID219025,interaction,148
CID219025,interaction,150
CID219025,interaction,151
CID219025,interaction,152
CID219025,interaction,153
CID219025,interaction,348980
CID219025,interaction,3741
CID219025,interaction,3757
CID219025,interaction,3776
CID219025,interaction,3785
CID219025,interaction,55145
CID219025,interaction,57657
CID219025,interaction,610
CID219025,interaction,6323
CID219025,interaction,7067
CID219025,interaction,775
CID219025,interaction,776
CID219025,interaction,778
CID219025,interaction,779
CID219025,interaction,782
CID219025,interaction,783
CID219025,interaction,784
CID219025,interaction,785
CID219025,interaction,786
CID219078,interaction,11238
CID219078,interaction,1808
CID219078,interaction,23632
CID219078,interaction,377677
CID219078,interaction,6328
CID219078,interaction,6335
CID219078,interaction,6336
CID219078,interaction,759
CID219078,interaction,760
CID219078,interaction,761
CID219078,interaction,762
CID219078,interaction,763
CID219078,interaction,765
CID219078,interaction,766
CID219078,interaction,768
CID219078,interaction,771
CID219104,interaction,7295
CID2196,interaction,1813
CID2196,interaction,2891
CID2196,interaction,2892
CID2196,interaction,3356
CID2200,interaction,3269
CID22049997,interaction,1432
CID22049997,interaction,5600
CID2206,interaction,5742
CID2206,interaction,5743
CID221493,interaction,1066
CID221493,interaction,126
CID221493,interaction,1327
CID221493,interaction,1329
CID221493,interaction,1339
CID221493,interaction,1340
CID221493,interaction,1345
CID221493,interaction,1346
CID221493,interaction,1349
CID221493,interaction,1350
CID221493,interaction,1351
CID221493,interaction,151306
CID221493,interaction,2104
CID221493,interaction,2172
CID221493,interaction,2235
CID221493,interaction,4512
CID221493,interaction,4513
CID221493,interaction,4514
CID221493,interaction,5319
CID221493,interaction,9377
CID221493,interaction,9971
CID2230,interaction,1128
CID2230,interaction,1129
CID2230,interaction,1131
CID2230,interaction,1132
CID2230,interaction,1133
CID22386467,interaction,1024
CID22386467,interaction,1436
CID22386467,interaction,1956
CID22386467,interaction,23097
CID22386467,interaction,2321
CID22386467,interaction,2324
CID22386467,interaction,3791
CID22386467,interaction,3815
CID22386467,interaction,5159
CID22386467,interaction,5753
CID22386467,interaction,80122
CID22419,interaction,3458
CID22419,interaction,7172
CID2244,interaction,1645
CID2244,interaction,1909
CID2244,interaction,2678
CID2244,interaction,3309
CID2244,interaction,3551
CID2244,interaction,4790
CID2244,interaction,4791
CID2244,interaction,4792
CID2244,interaction,51422
CID2244,interaction,53632
CID2244,interaction,5562
CID2244,interaction,5563
CID2244,interaction,5564
CID2244,interaction,5565
CID2244,interaction,5571
CID2244,interaction,5742
CID2244,interaction,5743
CID2244,interaction,6197
CID2244,interaction,7157
CID2244,interaction,9311
CID22475,interaction,1128
CID22475,interaction,1129
CID22475,interaction,1131
CID22475,interaction,1137
CID22475,interaction,57053
CID22475,interaction,89832
CID2249,interaction,140
CID2249,interaction,153
CID2249,interaction,154
CID22571,interaction,2099
CID22571,interaction,2100
CID2265,interaction,10057
CID2265,interaction,10257
CID2265,interaction,3043
CID2265,interaction,3251
CID2265,interaction,3417
CID2265,interaction,3614
CID2265,interaction,3615
CID2265,interaction,4780
CID2265,interaction,5879
CID2265,interaction,7172
CID2265,interaction,79915
CID2265,interaction,9429
CID2267,interaction,11255
CID2267,interaction,1565
CID2267,interaction,3269
CID2284,interaction,140
CID2284,interaction,2550
CID2284,interaction,4780
CID2284,interaction,4790
CID2284,interaction,9568
CID229455,interaction,2099
CID229455,interaction,367
CID2315,interaction,3778
CID2315,interaction,6559
CID2315,interaction,759
CID2315,interaction,760
CID2315,interaction,762
CID2337,interaction,11280
CID2337,interaction,6323
CID2337,interaction,6326
CID2337,interaction,6328
CID2337,interaction,6329
CID2337,interaction,6331
CID2337,interaction,6332
CID2337,interaction,6334
CID2337,interaction,6335
CID2337,interaction,6336
CID2351,interaction,10021
CID2351,interaction,10919
CID2351,interaction,3028
CID2351,interaction,3757
CID2351,interaction,3784
CID2351,interaction,476
CID2351,interaction,5136
CID2351,interaction,5153
CID2351,interaction,57582
CID2351,interaction,6331
CID2351,interaction,7134
CID2351,interaction,773
CID2351,interaction,775
CID2351,interaction,776
CID2351,interaction,801
CID2351,interaction,805
CID2351,interaction,808
CID2351,interaction,8912
CID2351,interaction,9132
CID2351,interaction,9254
CID2353,interaction,43
CID2354,interaction,25824
CID2354,interaction,28988
CID2354,interaction,5644
CID2354,interaction,6303
CID2366,interaction,11255
CID2366,interaction,3269
CID23663126,interaction,3356
CID23663126,interaction,3357
CID23663126,interaction,3358
CID23663939,interaction,9429
CID23663953,interaction,4988
CID23663953,interaction,6532
CID23663956,interaction,10327
CID23663956,interaction,11280
CID23663956,interaction,18
CID23663956,interaction,3065
CID23663956,interaction,3066
CID23663956,interaction,36
CID23663956,interaction,4967
CID23663956,interaction,54579
CID23663956,interaction,5465
CID23663956,interaction,5467
CID23663956,interaction,5468
CID23663956,interaction,55800
CID23663956,interaction,6323
CID23663956,interaction,6324
CID23663956,interaction,6326
CID23663956,interaction,6327
CID23663956,interaction,6328
CID23663956,interaction,6329
CID23663956,interaction,6330
CID23663956,interaction,6331
CID23663956,interaction,6332
CID23663956,interaction,6334
CID23663956,interaction,6335
CID23663956,interaction,6336
CID23663956,interaction,7915
CID23663956,interaction,9734
CID23663973,interaction,114294
