mode,split,drug1_id,drug2_id,head,relation,tail
warm,test,765,2819,CID25105690,combination,CID25126798
warm,test,769,2819,CID25126798,combination,CID71300295
warm,test,772,922,CID2578,combination,CID354624
warm,test,772,958,CID2708,combination,CID354624
warm,test,772,1153,CID354624,combination,CID71384
warm,test,772,1319,CID176871,combination,CID354624
warm,test,772,2039,CID126941,combination,CID354624
warm,test,772,2228,CID354624,combination,CID36462
warm,test,772,2558,CID135410875,combination,CID354624
warm,test,772,2740,CID354624,combination,CID5035
warm,test,772,2819,CID25126798,combination,CID354624
warm,test,772,3115,CID2733525,combination,CID354624
warm,test,772,3138,CID354624,combination,CID5394
warm,test,772,3342,CID3081361,combination,CID354624
warm,test,772,3377,CID24776445,combination,CID354624
warm,test,772,3466,CID354624,combination,CID68740
warm,test,778,1992,CID11347535,combination,CID73265342
warm,test,782,2819,CID25126798,combination,CID72959169
warm,test,783,794,CID68234129,combination,CID73265230
warm,test,783,807,CID68234129,combination,CID73265377
warm,test,783,833,CID66646767,combination,CID68234129
warm,test,784,2129,CID6746983,combination,CID73265318
warm,test,785,794,CID73265230,combination,CID73265233
warm,test,785,807,CID73265233,combination,CID73265377
warm,test,785,821,CID73265223,combination,CID73265233
warm,test,785,1786,CID23635314,combination,CID73265233
warm,test,785,2638,CID148121,combination,CID73265233
warm,test,785,2871,CID11717641,combination,CID73265233
warm,test,785,2874,CID57441923,combination,CID73265233
warm,test,785,3370,CID5978,combination,CID73265233
warm,test,787,2819,CID25126798,combination,CID73265226
warm,test,792,2819,CID25126798,combination,CID73265324
warm,test,794,1075,CID6175,combination,CID73265230
warm,test,794,1195,CID3117,combination,CID73265230
warm,test,794,2144,CID73265230,combination,CID73265328
warm,test,794,2638,CID148121,combination,CID73265230
warm,test,794,3438,CID44632017,combination,CID73265230
warm,test,807,1514,CID15983966,combination,CID73265377
warm,test,807,1666,CID6851740,combination,CID73265377
warm,test,807,1810,CID73265377,combination,CID9823820
warm,test,807,2592,CID72435,combination,CID73265377
warm,test,807,2874,CID57441923,combination,CID73265377
warm,test,811,2819,CID25126798,combination,CID73265277
warm,test,814,2819,CID25126798,combination,CID73265316
warm,test,819,868,CID10366136,combination,CID73265380
warm,test,819,2144,CID73265328,combination,CID73265380
warm,test,819,2362,CID11640390,combination,CID73265380
warm,test,819,2874,CID57441923,combination,CID73265380
warm,test,819,2879,CID53396328,combination,CID73265380
warm,test,821,833,CID66646767,combination,CID73265223
warm,test,821,1063,CID6197,combination,CID73265223
warm,test,821,1075,CID6175,combination,CID73265223
warm,test,821,1666,CID6851740,combination,CID73265223
warm,test,821,1855,CID6917907,combination,CID73265223
warm,test,821,1906,CID135539077,combination,CID73265223
warm,test,821,2185,CID57519524,combination,CID73265223
warm,test,821,2802,CID73265223,combination,CID73461
warm,test,821,3438,CID44632017,combination,CID73265223
warm,test,825,868,CID10366136,combination,CID73265412
warm,test,825,1934,CID24964624,combination,CID73265412
warm,test,825,1942,CID24958200,combination,CID73265412
warm,test,825,2802,CID73265412,combination,CID73461
warm,test,825,2879,CID53396328,combination,CID73265412
warm,test,829,3474,CID31411,combination,CID71543365
warm,test,833,1810,CID66646767,combination,CID9823820
warm,test,833,2147,CID60060499,combination,CID66646767
warm,test,833,2323,CID135423438,combination,CID66646767
warm,test,833,3370,CID5978,combination,CID66646767
warm,test,838,1217,CID11957503,combination,CID31703
warm,test,838,1850,CID11957503,combination,CID46188928
warm,test,839,2539,CID4259181,combination,CID6918837
warm,test,841,2539,CID135399748,combination,CID6918837
warm,test,842,1463,CID11656518,combination,CID25254071
warm,test,842,1992,CID11347535,combination,CID11656518
warm,test,842,2063,CID11656518,combination,CID55245
warm,test,844,2539,CID6918837,combination,CID9847557
warm,test,848,1992,CID11347535,combination,CID2746
warm,test,849,2370,CID11404337,combination,CID16736529
warm,test,849,2557,CID16736529,combination,CID6445562
warm,test,850,1992,CID11347535,combination,CID56968072
warm,test,852,3138,CID5394,combination,CID57335384
warm,test,854,903,CID5351344,combination,CID5944
warm,test,854,1123,CID3062316,combination,CID5351344
warm,test,854,1249,CID5351344,combination,CID90241673
warm,test,854,1400,CID5287969,combination,CID5351344
warm,test,854,1444,CID11671467,combination,CID5351344
warm,test,854,1997,CID4030,combination,CID5351344
warm,test,854,2290,CID24978538,combination,CID5351344
warm,test,854,2741,CID5351344,combination,CID54900
warm,test,854,3114,CID2733526,combination,CID5351344
warm,test,856,2539,CID44551660,combination,CID6918837
warm,test,858,3138,CID5394,combination,CID9874913
warm,test,860,1622,CID25105690,combination,CID37392
warm,test,860,2044,CID25105690,combination,CID6099
warm,test,866,3138,CID24770514,combination,CID5394
warm,test,867,2539,CID121271792,combination,CID6918837
warm,test,868,3138,CID10366136,combination,CID5394
warm,test,871,3138,CID11646823,combination,CID5394
warm,test,872,979,CID24756910,combination,CID2749
warm,test,872,2953,CID11178236,combination,CID24756910
warm,test,872,3167,CID24756910,combination,CID446378
warm,test,873,1377,CID54575456,combination,CID63224
warm,test,873,1496,CID25167777,combination,CID54575456
warm,test,873,1956,CID49849912,combination,CID54575456
warm,test,873,2275,CID54575456,combination,CID86278937
warm,test,873,2819,CID25126798,combination,CID54575456
warm,test,876,2539,CID25257557,combination,CID6918837
warm,test,877,2479,CID11598628,combination,CID44545852
warm,test,881,3138,CID42623951,combination,CID5394
warm,test,882,1198,CID148124,combination,CID9854073
warm,test,882,2011,CID11683,combination,CID9854073
warm,test,883,903,CID25102847,combination,CID5944
warm,test,883,1198,CID148124,combination,CID25102847
warm,test,883,2819,CID25102847,combination,CID25126798
warm,test,885,2479,CID11598628,combination,CID2519
warm,test,887,3138,CID5283731,combination,CID5394
warm,test,891,964,CID11849514,combination,CID2719
warm,test,891,3083,CID11849514,combination,CID51358113
warm,test,892,2010,CID4046,combination,CID9882793
warm,test,893,1574,CID53494972,combination,CID644274
warm,test,893,2010,CID4046,combination,CID644274
warm,test,893,2219,CID44469321,combination,CID644274
warm,test,894,2819,CID25126798,combination,CID2536
warm,test,895,3138,CID5284360,combination,CID5394
warm,test,896,1198,CID148124,combination,CID24360
warm,test,896,2249,CID24360,combination,CID57336745
warm,test,896,2289,CID24360,combination,CID24978538
warm,test,896,2377,CID23725625,combination,CID24360
warm,test,896,2539,CID24360,combination,CID6918837
warm,test,896,2874,CID24360,combination,CID57441923
warm,test,896,2931,CID11488320,combination,CID24360
warm,test,896,3122,CID24360,combination,CID51001932
warm,test,896,3386,CID24360,combination,CID5311
warm,test,902,935,CID13789,combination,CID9570757
warm,test,902,1004,CID13789,combination,CID2771
warm,test,902,1027,CID13789,combination,CID60606
warm,test,902,1174,CID10531,combination,CID13789
warm,test,902,1205,CID13789,combination,CID681
warm,test,902,1217,CID13789,combination,CID31703
warm,test,902,1331,CID13789,combination,CID14052
warm,test,902,1333,CID13789,combination,CID5991
warm,test,902,1340,CID13789,combination,CID667484
warm,test,902,1378,CID134018,combination,CID13789
warm,test,902,1379,CID13789,combination,CID3331
warm,test,902,1385,CID13789,combination,CID3342
warm,test,902,1440,CID13789,combination,CID3415
warm,test,902,1449,CID13789,combination,CID5323714
warm,test,902,1553,CID13789,combination,CID9651
warm,test,902,1679,CID13789,combination,CID60753
warm,test,902,1694,CID13789,combination,CID5291
warm,test,902,1727,CID13789,combination,CID3779
warm,test,902,1736,CID13789,combination,CID55283
warm,test,902,1741,CID13789,combination,CID6321424
warm,test,902,1862,CID13109,combination,CID13789
warm,test,902,1893,CID13789,combination,CID3955
warm,test,902,1901,CID13789,combination,CID157920
warm,test,902,2006,CID13789,combination,CID4037
warm,test,902,2043,CID13789,combination,CID38853
warm,test,902,2070,CID13789,combination,CID4201
warm,test,902,2309,CID13789,combination,CID4477
warm,test,902,2328,CID13789,combination,CID41684
warm,test,902,2333,CID104858,combination,CID13789
warm,test,902,2426,CID13789,combination,CID5748
warm,test,902,2536,CID13789,combination,CID4674
warm,test,902,2579,CID13789,combination,CID54680692
warm,test,902,2648,CID13789,combination,CID4891
warm,test,902,2663,CID13789,combination,CID4911
warm,test,902,2664,CID13789,combination,CID4912
warm,test,902,2977,CID13789,combination,CID4369359
warm,test,902,3003,CID13789,combination,CID5833
warm,test,902,3037,CID13789,combination,CID5358
warm,test,902,3168,CID13789,combination,CID2153
warm,test,902,3222,CID13789,combination,CID216237
warm,test,902,3254,CID13789,combination,CID5577
warm,test,902,3368,CID13342,combination,CID13789
warm,test,903,1058,CID5287620,combination,CID5944
warm,test,903,1112,CID11442891,combination,CID5944
warm,test,903,1259,CID5944,combination,CID6857732
warm,test,903,1289,CID46242512,combination,CID5944
warm,test,903,1463,CID25254071,combination,CID5944
warm,test,903,1614,CID5944,combination,CID68234129
warm,test,903,1829,CID46944259,combination,CID5944
warm,test,903,2247,CID135539077,combination,CID5944
warm,test,903,2557,CID5944,combination,CID6445562
warm,test,903,3233,CID11707110,combination,CID5944
warm,test,906,1992,CID11347535,combination,CID1548943
warm,test,908,915,CID10339178,combination,CID5831
warm,test,908,935,CID5831,combination,CID9570757
warm,test,908,949,CID446156,combination,CID5831
warm,test,908,1001,CID5831,combination,CID62886
warm,test,908,1019,CID119182,combination,CID5831
warm,test,908,1157,CID3019,combination,CID5831
warm,test,908,1301,CID5816,combination,CID5831
warm,test,908,1331,CID14052,combination,CID5831
warm,test,908,1432,CID5324346,combination,CID5831
warm,test,908,1442,CID446987,combination,CID5831
warm,test,908,1599,CID3519,combination,CID5831
warm,test,908,1693,CID5311181,combination,CID5831
warm,test,908,1844,CID3883,combination,CID5831
warm,test,908,1851,CID3899,combination,CID5831
warm,test,908,1859,CID5284583,combination,CID5831
warm,test,908,1999,CID4032,combination,CID5831
warm,test,908,2006,CID4037,combination,CID5831
warm,test,908,2039,CID126941,combination,CID5831
warm,test,908,2054,CID4173,combination,CID5831
warm,test,908,2068,CID4197,combination,CID5831
warm,test,908,2071,CID4219798,combination,CID5831
warm,test,908,2260,CID5284592,combination,CID5831
warm,test,908,2309,CID4477,combination,CID5831
warm,test,908,2328,CID41684,combination,CID5831
warm,test,908,2330,CID115355,combination,CID5831
warm,test,908,2345,CID54675769,combination,CID5831
warm,test,908,2543,CID4688,combination,CID5831
warm,test,908,2544,CID165580,combination,CID5831
warm,test,908,2580,CID5831,combination,CID6839
warm,test,908,2689,CID1046,combination,CID5831
warm,test,908,2722,CID122108,combination,CID5831
warm,test,908,2787,CID5073,combination,CID5831
warm,test,908,2939,CID11243969,combination,CID5831
warm,test,908,3099,CID1935,combination,CID5831
warm,test,908,3114,CID2733526,combination,CID5831
warm,test,908,3144,CID5401,combination,CID5831
warm,test,908,3169,CID5430,combination,CID5831
warm,test,908,3248,CID5566,combination,CID5831
warm,test,908,3255,CID5578,combination,CID5831
warm,test,908,3454,CID24066,combination,CID5831
warm,test,908,3462,CID5831,combination,CID60490
warm,test,915,935,CID10339178,combination,CID9570757
warm,test,915,943,CID10339178,combination,CID2662
warm,test,915,981,CID10339178,combination,CID6435415
warm,test,915,1004,CID10339178,combination,CID2771
warm,test,915,1077,CID10339178,combination,CID6234
warm,test,915,1190,CID10339178,combination,CID3055
warm,test,915,1288,CID10090750,combination,CID10339178
warm,test,915,1351,CID10339178,combination,CID9894653
warm,test,915,1385,CID10339178,combination,CID3342
warm,test,915,1447,CID10339178,combination,CID104741
warm,test,915,1556,CID10339178,combination,CID135398740
warm,test,915,1562,CID10339178,combination,CID5288382
warm,test,915,1689,CID10339178,combination,CID3690
warm,test,915,1726,CID10339178,combination,CID3767
warm,test,915,1844,CID10339178,combination,CID3883
warm,test,915,1845,CID10339178,combination,CID208908
warm,test,915,1901,CID10339178,combination,CID157920
warm,test,915,1949,CID10339178,combination,CID16224745
warm,test,915,1997,CID10339178,combination,CID4030
warm,test,915,2011,CID10339178,combination,CID11683
warm,test,915,2027,CID10339178,combination,CID667490
warm,test,915,2033,CID10339178,combination,CID15459
warm,test,915,2071,CID10339178,combination,CID4219798
warm,test,915,2082,CID10339178,combination,CID4212
warm,test,915,2270,CID10339178,combination,CID5360515
warm,test,915,2309,CID10339178,combination,CID4477
warm,test,915,2333,CID10339178,combination,CID104858
warm,test,915,2335,CID10339178,combination,CID4513
warm,test,915,2551,CID10113978,combination,CID10339178
warm,test,915,2562,CID10339178,combination,CID4735
warm,test,915,2600,CID10339178,combination,CID55329
warm,test,915,2621,CID10339178,combination,CID163659
warm,test,915,2638,CID10339178,combination,CID148121
warm,test,915,2663,CID10339178,combination,CID4911
warm,test,915,2689,CID10339178,combination,CID1046
warm,test,915,2740,CID10339178,combination,CID5035
warm,test,915,2744,CID10339178,combination,CID208902
warm,test,915,2767,CID10339178,combination,CID37542
warm,test,915,2816,CID10339178,combination,CID129228
warm,test,915,2964,CID10339178,combination,CID135398744
warm,test,915,2977,CID10339178,combination,CID4369359
warm,test,915,3037,CID10339178,combination,CID5358
warm,test,915,3114,CID10339178,combination,CID2733526
warm,test,915,3144,CID10339178,combination,CID5401
warm,test,915,3152,CID10339178,combination,CID13769
warm,test,915,3166,CID10339178,combination,CID5426
warm,test,915,3172,CID10339178,combination,CID2723601
warm,test,915,3211,CID10339178,combination,CID5504
warm,test,915,3223,CID10339178,combination,CID5284627
warm,test,915,3225,CID10339178,combination,CID60699
